Date;Open;High;Low;Close ;Adj Close ;Volume
;;;;Close price adjusted for splits.;Adjusted close price adjusted for splits and dividend and/or capital gain distributions.;
Apr 28, 2023;4,680.00;4,750.00;4,640.00;4,750.00;4,332.54;579,6
Apr 27, 2023;4,750.00;4,750.00;4,630.00;4,670.00;4,259.57;1,720,600
Apr 26, 2023;4,710.00;4,750.00;4,630.00;4,750.00;4,332.54;645,7
Apr 18, 2023;70 Dividend ;;;;;
;Dividends on any given ex-date include regular and any special dividends;;;;;
Apr 18, 2023;4,630.00;4,760.00;4,600.00;4,710.00;4,296.05;344,2
Apr 17, 2023;4,700.00;4,870.00;4,650.00;4,680.00;4,204.84;661,8
Apr 14, 2023;4,690.00;4,760.00;4,670.00;4,700.00;4,222.81;734,4
Apr 13, 2023;4,720.00;4,720.00;4,660.00;4,690.00;4,213.83;250,6
Apr 12, 2023;4,670.00;4,770.00;4,590.00;4,720.00;4,240.78;595,5
Apr 11, 2023;4,830.00;4,850.00;4,570.00;4,590.00;4,123.98;1,529,800
Apr 10, 2023;4,740.00;4,810.00;4,680.00;4,810.00;4,321.64;306,7
Apr 6, 2023;4,700.00;4,720.00;4,620.00;4,700.00;4,222.81;621,1
Apr 5, 2023;4,700.00;4,730.00;4,660.00;4,670.00;4,195.86;462,2
Apr 4, 2023;4,550.00;4,730.00;4,550.00;4,700.00;4,222.81;1,072,200
Apr 3, 2023;4,610.00;4,680.00;4,540.00;4,540.00;4,079.06;852,4
Mar 31, 2023;4,580.00;4,730.00;4,580.00;4,620.00;4,150.93;1,255,900
Mar 30, 2023;4,730.00;4,730.00;4,590.00;4,610.00;4,141.95;1,184,500
Mar 29, 2023;4,650.00;4,750.00;4,640.00;4,730.00;4,249.77;1,158,800
Mar 28, 2023;4,600.00;4,660.00;4,560.00;4,650.00;4,177.89;1,150,100
Mar 27, 2023;4,480.00;4,590.00;4,460.00;4,560.00;4,097.03;808,4
Mar 24, 2023;4,470.00;4,600.00;4,420.00;4,480.00;4,025.15;183,2
Mar 21, 2023;4,460.00;4,550.00;4,420.00;4,470.00;4,016.16;346,6
Mar 20, 2023;4,470.00;4,600.00;4,390.00;4,460.00;4,007.18;660,4
Mar 17, 2023;4,620.00;4,670.00;4,470.00;4,470.00;4,016.16;2,293,700
Mar 16, 2023;4,560.00;4,700.00;4,460.00;4,620.00;4,150.93;2,330,300
