Date;Open;High;Low;Close ;Adj Close ;Volume
;;;;Close price adjusted for splits.;Adjusted close price adjusted for splits and dividend and/or capital gain distributions.;
Apr 15, 2025;2,140.00;2,170.00;2,090.00;2,130.00;2,072.57;4,394,900
Apr 14, 2025;2,050.00;2,170.00;2,030.00;2,130.00;2,072.57;6,170,000
Apr 11, 2025;2,080.00;2,090.00;2,010.00;2,050.00;1,994.73;4,253,100
Apr 10, 2025;1,970.00;2,210.00;1,970.00;2,080.00;2,023.92;26,577,400
Apr 9, 2025;1,880.00;1,915.00;1,880.00;1,900.00;1,848.77;21,946,400
Apr 8, 2025;1,990.00;1,990.00;1,820.00;1,880.00;1,829.31;11,834,500
Mar 27, 2025;2,060.00;2,130.00;2,030.00;2,030.00;1,975.27;9,015,100
Mar 26, 2025;2,080.00;2,130.00;2,070.00;2,090.00;2,033.65;5,676,800
Mar 25, 2025;2,040.00;2,150.00;2,030.00;2,090.00;2,033.65;6,947,800
Mar 24, 2025;2,000.00;2,050.00;1,985.00;2,040.00;1,985.00;2,556,800
Mar 21, 2025;2,140.00;2,140.00;2,000.00;2,010.00;1,955.81;17,279,300
Mar 20, 2025;2,170.00;2,180.00;2,130.00;2,160.00;2,101.76;4,152,600
Mar 19, 2025;2,150.00;2,180.00;2,070.00;2,160.00;2,101.76;4,637,500
Mar 18, 2025;2,160.00;2,160.00;2,090.00;2,140.00;2,082.30;7,131,300
Mar 17, 2025;2,150.00;2,170.00;2,120.00;2,150.00;2,092.03;2,403,000
Mar 14, 2025;2,150.00;2,160.00;2,130.00;2,130.00;2,072.57;1,116,900
Mar 13, 2025;2,190.00;2,190.00;2,140.00;2,150.00;2,092.03;2,679,600
Mar 12, 2025;2,180.00;2,230.00;2,170.00;2,190.00;2,130.96;6,547,600
Mar 11, 2025;2,220.00;2,240.00;2,150.00;2,180.00;2,121.23;4,741,100
Mar 10, 2025;2,310.00;2,330.00;2,220.00;2,220.00;2,160.15;7,091,500
Mar 7, 2025;2,190.00;2,310.00;2,150.00;2,310.00;2,247.72;20,613,000
Mar 6, 2025;2,150.00;2,210.00;2,120.00;2,190.00;2,130.96;8,654,800
Mar 5, 2025;2,140.00;2,190.00;2,120.00;2,150.00;2,092.03;4,697,300
Mar 4, 2025;2,150.00;2,150.00;2,060.00;2,150.00;2,092.03;5,091,800
Mar 3, 2025;2,150.00;2,160.00;2,130.00;2,150.00;2,092.03;4,515,600
Feb 28, 2025;2,160.00;2,180.00;2,110.00;2,120.00;2,062.84;5,714,600
Feb 27, 2025;2,150.00;2,220.00;2,110.00;2,160.00;2,101.76;10,327,400
Feb 26, 2025;2,270.00;2,270.00;2,100.00;2,150.00;2,092.03;10,112,100
Feb 25, 2025;2,270.00;2,290.00;2,270.00;2,270.00;2,208.80;1,754,600
Feb 24, 2025;2,270.00;2,290.00;2,240.00;2,270.00;2,208.80;4,308,200
Feb 21, 2025;2,300.00;2,330.00;2,260.00;2,290.00;2,228.26;3,185,000
Feb 20, 2025;2,300.00;2,330.00;2,260.00;2,290.00;2,228.26;4,737,800
Feb 19, 2025;2,310.00;2,320.00;2,280.00;2,300.00;2,237.99;4,013,000
Feb 18, 2025;2,260.00;2,360.00;2,220.00;2,310.00;2,247.72;9,254,800
Feb 17, 2025;2,280.00;2,310.00;2,260.00;2,270.00;2,208.80;1,424,400
