Date;Open;High;Low;Close ;Adj Close ;Volume
;;;;Close price adjusted for splits.;Adjusted close price adjusted for splits and dividend and/or capital gain distributions.;
Sep 23, 2025;9,700.00;9,700.00;9,600.00;9,700.00;9,328.81;1,955,400
Sep 22, 2025;9,700.00;9,825.00;9,500.00;9,625.00;9,256.68;4,473,300
Sep 19, 2025;9,425.00;9,700.00;9,425.00;9,700.00;9,328.81;6,110,200
Sep 18, 2025;9,500.00;9,525.00;9,425.00;9,425.00;9,064.33;2,855,900
Sep 17, 2025;9,275.00;9,500.00;9,250.00;9,500.00;9,136.46;3,034,300
Sep 16, 2025;9,250.00;9,325.00;9,200.00;9,300.00;8,944.12;2,267,100
Sep 15, 2025;9,250.00;9,325.00;9,150.00;9,225.00;8,871.99;3,520,100
Sep 12, 2025;9,300.00;9,400.00;9,175.00;9,250.00;8,896.03;4,228,300
Sep 11, 2025;9,225.00;9,400.00;9,200.00;9,300.00;8,944.12;4,876,500
Sep 10, 2025;9,225.00;9,225.00;9,150.00;9,225.00;8,871.99;2,211,300
Sep 9, 2025;9,325.00;9,325.00;9,100.00;9,225.00;8,871.99;4,218,400
Sep 8, 2025;9,300.00;9,475.00;9,275.00;9,375.00;9,016.25;8,124,700
Sep 4, 2025;9,300.00;9,300.00;9,200.00;9,250.00;8,896.03;2,740,200
Sep 3, 2025;9,225.00;9,300.00;9,200.00;9,300.00;8,944.12;2,439,300
Sep 2, 2025;9,225.00;9,325.00;9,200.00;9,200.00;8,847.94;3,319,500
Sep 1, 2025;8,800.00;9,275.00;8,650.00;9,200.00;8,847.94;5,969,700
Aug 29, 2025;9,250.00;9,275.00;8,975.00;8,975.00;8,631.55;12,958,600
Aug 28, 2025;9,325.00;9,450.00;9,275.00;9,300.00;8,944.12;4,029,300
Aug 27, 2025;9,375.00;9,425.00;9,325.00;9,325.00;8,968.16;3,413,900
Aug 26, 2025;9,500.00;9,575.00;9,375.00;9,375.00;9,016.25;9,031,900
Aug 25, 2025;9,575.00;9,625.00;9,500.00;9,500.00;9,136.46;5,199,200
Aug 22, 2025;9,600.00;9,675.00;9,550.00;9,575.00;9,208.59;3,331,700
Aug 21, 2025;9,600.00;9,700.00;9,550.00;9,550.00;9,184.55;3,901,000
Aug 20, 2025;9,775.00;9,825.00;9,600.00;9,650.00;9,280.72;5,730,000
Aug 19, 2025;9,900.00;9,925.00;9,625.00;9,775.00;9,400.94;6,045,500
Aug 15, 2025;9,750.00;9,950.00;9,550.00;9,900.00;9,521.16;18,332,000
Aug 14, 2025;9,450.00;9,825.00;9,425.00;9,725.00;9,352.85;25,589,500
Aug 13, 2025;9,600.00;9,650.00;9,375.00;9,475.00;9,112.42;9,967,500
Aug 12, 2025;9,600.00;9,700.00;9,500.00;9,550.00;9,184.55;6,203,500
Aug 11, 2025;9,350.00;9,600.00;9,350.00;9,550.00;9,184.55;7,665,100
Aug 8, 2025;9,450.00;9,450.00;9,350.00;9,350.00;8,992.20;7,653,700
Aug 7, 2025;9,550.00;9,575.00;9,500.00;9,500.00;9,136.46;6,473,400
Aug 6, 2025;9,575.00;9,625.00;9,500.00;9,550.00;9,184.55;5,467,100
Aug 5, 2025;9,600.00;9,625.00;9,475.00;9,575.00;9,208.59;8,541,600
Aug 4, 2025;9,900.00;9,925.00;9,525.00;9,550.00;9,184.55;12,748,700
Aug 1, 2025;9,900.00;9,950.00;9,800.00;9,900.00;9,521.16;9,390,400
Jul 31, 2025;9,925.00;9,975.00;9,800.00;9,800.00;9,424.98;4,990,600
Jul 30, 2025;10,050.00;10,100.00;9,800.00;9,925.00;9,545.20;11,795,400
Jul 29, 2025;10,225.00;10,250.00;9,950.00;10,000.00;9,617.33;23,316,400
Jul 28, 2025;10,550.00;10,575.00;10,225.00;10,225.00;9,833.72;5,895,900
Jul 25, 2025;10,350.00;10,550.00;10,275.00;10,550.00;10,146.28;6,635,900
Jul 24, 2025;10,450.00;10,475.00;10,350.00;10,350.00;9,953.94;2,976,000
Jul 23, 2025;10,475.00;10,475.00;10,300.00;10,450.00;10,050.11;3,234,000
Jul 22, 2025;10,525.00;10,525.00;10,350.00;10,350.00;9,953.94;2,916,000
Jul 21, 2025;10,425.00;10,500.00;10,250.00;10,500.00;10,098.20;11,341,700
Jul 18, 2025;10,350.00;10,525.00;10,300.00;10,400.00;10,002.02;12,730,500
Jul 17, 2025;10,350.00;10,400.00;10,150.00;10,350.00;9,953.94;13,247,400
Jul 16, 2025;10,400.00;10,425.00;10,275.00;10,350.00;9,953.94;2,396,100
Jul 15, 2025;10,400.00;10,425.00;10,150.00;10,400.00;10,002.02;12,047,900
Jul 14, 2025;10,325.00;10,425.00;10,200.00;10,400.00;10,002.02;4,153,500
Jul 11, 2025;10,475.00;10,500.00;10,300.00;10,325.00;9,929.89;2,731,600
Jul 10, 2025;10,500.00;10,500.00;10,350.00;10,450.00;10,050.11;3,168,500
Jul 9, 2025;10,525.00;10,550.00;10,075.00;10,525.00;10,122.24;6,547,300
Jul 8, 2025;10,450.00;10,550.00;10,325.00;10,500.00;10,098.20;7,659,400
Jul 7, 2025;10,725.00;10,725.00;10,275.00;10,500.00;10,098.20;5,720,900
Jul 4, 2025;10,750.00;10,800.00;10,550.00;10,650.00;10,242.46;1,376,400
Jul 3, 2025;10,600.00;10,850.00;10,550.00;10,750.00;10,338.63;3,199,900
Jul 2, 2025;250 Dividend ;;;;;
;Dividends on any given ex-date include regular and any special dividends;;;;;
Jul 2, 2025;10,425.00;10,625.00;10,350.00;10,500.00;10,098.20;3,473,000
Jul 1, 2025;10,500.00;10,625.00;10,400.00;10,625.00;9,977.98;4,235,400
Jun 30, 2025;10,350.00;10,550.00;10,200.00;10,500.00;9,860.59;12,168,800
Jun 26, 2025;10,100.00;10,300.00;9,950.00;10,150.00;9,531.90;10,959,700
Jun 25, 2025;10,450.00;10,450.00;10,175.00;10,225.00;9,602.34;2,262,900
Jun 24, 2025;10,200.00;10,375.00;10,175.00;10,225.00;9,602.34;3,624,700
Jun 23, 2025;10,300.00;10,300.00;9,950.00;9,950.00;9,344.08;8,896,600
Jun 20, 2025;10,450.00;10,650.00;10,200.00;10,425.00;9,790.16;14,686,100
Jun 19, 2025;10,675.00;10,675.00;10,400.00;10,450.00;9,813.63;4,446,100
Jun 18, 2025;10,600.00;10,675.00;10,550.00;10,650.00;10,001.46;2,999,200
Jun 17, 2025;10,575.00;10,725.00;10,575.00;10,625.00;9,977.98;2,443,900
Jun 16, 2025;10,600.00;10,750.00;10,550.00;10,575.00;9,931.02;3,557,500
Jun 13, 2025;10,675.00;10,725.00;10,550.00;10,600.00;9,954.50;4,299,100
Jun 12, 2025;10,700.00;10,825.00;10,600.00;10,675.00;10,024.93;4,172,700
Jun 11, 2025;10,700.00;10,750.00;10,550.00;10,700.00;10,048.41;5,451,900
Jun 10, 2025;10,700.00;10,750.00;10,500.00;10,650.00;10,001.46;4,733,600
Jun 5, 2025;10,800.00;10,800.00;10,600.00;10,700.00;10,048.41;1,482,700
Jun 4, 2025;10,825.00;10,825.00;10,600.00;10,825.00;10,165.80;3,186,300
Jun 3, 2025;10,800.00;10,850.00;10,600.00;10,625.00;9,977.98;2,685,000
